Symbol,Date,Market Cap,Volume,Open,Close
PERP,2021-10-16,1026522996.0,63001732.0,18.54,N/A
PERP,2021-10-15,1006480153.0,52342382.0,18.16,18.54
PERP,2021-10-14,986793742.0,147116172.0,17.8,18.16
PERP,2021-10-13,853038456.0,61552170.0,15.38,17.8
PERP,2021-10-12,854528072.0,86186203.0,15.49,15.38
PERP,2021-10-11,743799926.0,20764060.0,13.45,15.49
PERP,2021-10-10,783115643.0,21636578.0,14.18,13.45
PERP,2021-10-09,759227828.0,27614009.0,13.75,14.18
PERP,2021-10-08,745721597.0,36343217.0,13.49,13.75
PERP,2021-10-07,765318706.0,55699797.0,13.83,13.49
PERP,2021-10-06,773413144.0,39151766.0,13.96,13.83
PERP,2021-10-05,804058929.0,43585167.0,14.51,13.96
PERP,2021-10-04,832167646.0,28912464.0,15.09,14.51
PERP,2021-10-03,857316003.0,41602561.0,15.55,15.09
PERP,2021-10-02,820794084.0,45128440.0,14.88,15.55
PERP,2021-10-01,790309781.0,95019139.0,14.32,14.88
PERP,2021-09-30,837195515.0,141681192.0,15.14,14.32
PERP,2021-09-29,761468138.0,128966927.0,13.75,15.14
PERP,2021-09-28,840630110.0,233548679.0,15.27,13.75
PERP,2021-09-27,772620576.0,156342734.0,14.1,15.27
PERP,2021-09-26,655843225.0,16160476.0,11.96,14.1
PERP,2021-09-25,666007350.0,28085054.0,12.16,11.96
PERP,2021-09-24,720541659.0,33294958.0,13.14,12.16
PERP,2021-09-23,764636592.0,108163534.0,13.94,13.14
PERP,2021-09-22,598434724.0,28390038.0,10.93,13.94
PERP,2021-09-21,663954476.0,51414719.0,12.16,10.93
PERP,2021-09-20,784295437.0,15687895.0,14.3,12.16
PERP,2021-09-19,821660285.0,16749640.0,14.98,14.3
PERP,2021-09-18,842133657.0,35557938.0,15.3,14.98
PERP,2021-09-17,889309617.0,30946244.0,17.2,15.3
PERP,2021-09-16,824445264.0,28391612.0,17.82,17.2
PERP,2021-09-15,825861740.0,63178375.0,18.32,17.82
PERP,2021-09-14,721358827.0,49972568.0,15.98,18.32
PERP,2021-09-13,680182673.0,24196445.0,15.08,15.98
PERP,2021-09-12,709655691.0,22932377.0,15.77,15.08
PERP,2021-09-11,695755020.0,49327973.0,15.46,15.77
PERP,2021-09-10,821973592.0,97741284.0,18.26,15.46
PERP,2021-09-09,884433469.0,150402238.0,19.65,18.26
PERP,2021-09-08,905152032.0,85929396.0,20.12,19.65
PERP,2021-09-07,968998409.0,74477011.0,21.65,20.12
PERP,2021-09-06,887202076.0,19058226.0,19.82,21.65
PERP,2021-09-05,865436764.0,20081261.0,19.22,19.82
PERP,2021-09-04,892292060.0,45370218.0,19.83,19.22
