Symbol,Date,Market Cap,Volume,Open,Close
CVX,2021-10-16,476234778.0,19375873.0,15.59,N/A
CVX,2021-10-15,506742552.0,12231319.0,16.64,15.59
CVX,2021-10-14,519620714.0,1760159.0,17.22,16.64
CVX,2021-10-13,489482301.0,15483000.0,16.38,17.22
CVX,2021-10-12,422609068.0,17382661.0,14.32,16.38
CVX,2021-10-11,382284414.0,20717135.0,12.85,14.32
CVX,2021-10-10,366631300.0,13971016.0,12.49,12.85
CVX,2021-10-09,306941643.0,5359529.0,10.56,12.49
CVX,2021-10-08,296798863.0,7115897.0,10.24,10.56
CVX,2021-10-07,313734900.0,12435484.0,10.92,10.24
CVX,2021-10-06,302867215.0,17387440.0,10.58,10.92
CVX,2021-10-05,274021019.0,6923662.0,9.79,10.58
CVX,2021-10-04,260471732.0,6129623.0,9.24,9.79
CVX,2021-10-03,243529260.0,5276407.0,8.72,9.24
CVX,2021-10-02,244004405.0,7850742.0,8.77,8.72
CVX,2021-10-01,230190450.0,9568326.0,8.32,8.77
CVX,2021-09-30,236996147.0,9424264.0,8.62,8.32
CVX,2021-09-29,235767343.0,10643854.0,8.63,8.62
CVX,2021-09-28,240227158.0,10532975.0,8.91,8.63
CVX,2021-09-27,253346836.0,8728221.0,9.46,8.91
CVX,2021-09-26,249648277.0,3261826.0,9.44,9.46
CVX,2021-09-25,266414734.0,5144806.0,9.87,9.44
CVX,2021-09-24,297886919.0,13069940.0,11.32,9.87
CVX,2021-09-23,252264822.0,13094410.0,9.64,11.32
CVX,2021-09-22,210529966.0,17785676.0,8.14,9.64
CVX,2021-09-21,209067456.0,26528501.0,8.15,8.14
CVX,2021-09-20,261085465.0,8150951.0,10.21,8.15
CVX,2021-09-19,261267511.0,11271001.0,10.32,10.21
CVX,2021-09-18,294769730.0,9292215.0,11.76,10.32
CVX,2021-09-17,336247466.0,22776042.0,13.43,11.76
CVX,2021-09-16,316959131.0,14993200.0,12.79,13.43
CVX,2021-09-15,281203924.0,15095144.0,11.46,12.79
CVX,2021-09-14,231440021.0,12174939.0,9.55,11.46
CVX,2021-09-13,267325204.0,9988527.0,11.03,9.55
CVX,2021-09-12,249150191.0,10640323.0,10.44,11.03
CVX,2021-09-11,260904552.0,13299278.0,11.05,10.44
CVX,2021-09-10,290231810.0,13221953.0,12.43,11.05
CVX,2021-09-09,278125849.0,21078570.0,12.02,12.43
CVX,2021-09-08,247553752.0,26770997.0,10.8,12.02
CVX,2021-09-07,281549296.0,35322141.0,12.42,10.8
CVX,2021-09-06,221420995.0,9360686.0,9.91,12.42
CVX,2021-09-05,211859619.0,20022936.0,9.57,9.91
CVX,2021-09-04,161256554.0,6490532.0,7.36,9.57
CVX,2021-09-03,147532882.0,3466262.0,6.79,7.36
CVX,2021-09-02,154428080.0,4426734.0,7.16,6.79
CVX,2021-09-01,141387726.0,6165388.0,6.66,7.16
CVX,2021-08-31,134753356.0,10301631.0,6.22,6.66
CVX,2021-08-30,156647198.0,11523017.0,7.57,6.22
CVX,2021-08-29,136436723.0,7525809.0,6.55,7.57
CVX,2021-08-28,144064035.0,9549734.0,6.98,6.55
CVX,2021-08-27,141435183.0,7425480.0,6.9,6.98
CVX,2021-08-26,139502463.0,5511151.0,6.86,6.9
CVX,2021-08-25,137948140.0,6733242.0,6.74,6.86
CVX,2021-08-24,160520044.0,9427647.0,8.0,6.74
CVX,2021-08-23,149793654.0,5528881.0,7.59,8.0
CVX,2021-08-22,147713451.0,6826992.0,7.56,7.59
CVX,2021-08-21,149199934.0,10288217.0,7.72,7.56
CVX,2021-08-20,122473543.0,13105285.0,6.48,7.72
CVX,2021-08-19,109468321.0,9043731.0,5.72,6.48
CVX,2021-08-18,102313691.0,5452332.0,5.48,5.72
CVX,2021-08-17,111166986.0,8365461.0,5.95,5.48
CVX,2021-08-16,119127890.0,10333513.0,6.54,5.95
CVX,2021-08-15,116887098.0,10026362.0,6.49,6.54
CVX,2021-08-14,109995794.0,5792496.0,6.37,6.49
CVX,2021-08-13,84394275.0,4419090.0,4.86,6.37
CVX,2021-08-12,92622481.0,5875109.0,5.23,4.86
CVX,2021-08-11,86134981.0,5180781.0,5.01,5.23
CVX,2021-08-10,84909941.0,8024070.0,5.17,5.01
CVX,2021-08-09,86950296.0,8750555.0,5.2,5.17
CVX,2021-08-08,70100734.0,5316478.0,4.47,5.2
CVX,2021-08-07,71024917.0,5011936.0,4.39,4.47
CVX,2021-08-06,59928816.0,3977435.0,3.77,4.39
CVX,2021-08-05,50782657.0,2028399.0,3.2,3.77
CVX,2021-08-04,49146020.0,3516989.0,3.15,3.2
CVX,2021-08-03,48860538.0,2095180.0,3.22,3.15
CVX,2021-08-02,48967873.0,2614342.0,3.25,3.22
CVX,2021-08-01,53661023.0,1863093.0,3.6,3.25
CVX,2021-07-31,54666461.0,2866124.0,3.72,3.6
CVX,2021-07-30,52187445.0,2309131.0,3.6,3.72
CVX,2021-07-29,46614654.0,2331609.0,3.23,3.6
CVX,2021-07-28,46359261.0,2413778.0,3.32,3.23
CVX,2021-07-27,48390707.0,3642923.0,3.47,3.32
CVX,2021-07-26,48921821.0,2214929.0,3.61,3.47
CVX,2021-07-25,53274811.0,3467171.0,3.97,3.61
CVX,2021-07-24,50856326.0,8010350.0,3.86,3.97
CVX,2021-07-23,41688195.0,8461821.0,3.24,3.86
CVX,2021-07-22,30724690.0,2989149.0,2.44,3.24
CVX,2021-07-21,25727739.0,3358851.0,2.09,2.44
CVX,2021-07-20,26673275.0,1491687.0,2.19,2.09
CVX,2021-07-19,28556422.0,906842.0,2.4,2.19
CVX,2021-07-18,30412564.0,3031328.0,2.59,2.4
CVX,2021-07-17,24179157.0,1833859.0,2.1,2.59
CVX,2021-07-16,25798150.0,2063937.0,2.27,2.1
CVX,2021-07-15,28448606.0,885286.0,2.55,2.27
CVX,2021-07-14,28237850.0,1312109.0,2.57,2.55
CVX,2021-07-13,30240049.0,1325775.0,2.8,2.57
CVX,2021-07-12,32757168.0,1878717.0,3.1,2.8
CVX,2021-07-11,33229504.0,1658546.0,3.23,3.1
CVX,2021-07-10,32160006.0,1993908.0,3.27,3.23
CVX,2021-07-09,29120257.0,2457424.0,2.95,3.27
CVX,2021-07-08,34203478.0,3398282.0,3.54,2.95
CVX,2021-07-07,33442463.0,4050236.0,3.5,3.54
CVX,2021-07-06,30606206.0,2413841.0,3.26,3.5
CVX,2021-07-05,33617156.0,4618141.0,3.69,3.26
CVX,2021-07-04,32161357.0,3257003.0,3.64,3.69
CVX,2021-07-03,31453684.0,2355260.0,3.61,3.64
CVX,2021-07-02,35419073.0,3310597.0,4.2,3.61
