Symbol,Date,Market Cap,Volume,Open,Close
RAY,2021-10-16,738125293.0,156386138.0,10.22,N/A
RAY,2021-10-15,713200715.0,84040538.0,9.88,10.22
RAY,2021-10-14,723379641.0,154668776.0,10.03,9.88
RAY,2021-10-13,681788074.0,63948516.0,9.58,10.03
RAY,2021-10-12,669925866.0,81366309.0,9.4,9.58
RAY,2021-10-11,685814862.0,72206259.0,9.61,9.4
RAY,2021-10-10,735644256.0,62566649.0,10.3,9.61
RAY,2021-10-09,734709338.0,99229050.0,10.3,10.3
RAY,2021-10-08,736331280.0,109262609.0,10.33,10.3
RAY,2021-10-07,767387537.0,138602471.0,10.77,10.33
RAY,2021-10-06,791971206.0,95751911.0,11.05,10.77
RAY,2021-10-05,796854864.0,126387095.0,11.16,11.05
RAY,2021-10-04,820912997.0,145100541.0,11.54,11.16
RAY,2021-10-03,793572015.0,149863389.0,11.21,11.54
RAY,2021-10-02,778197309.0,185985956.0,10.98,11.21
RAY,2021-10-01,685154952.0,90590626.0,9.62,10.98
RAY,2021-09-30,652611960.0,80997239.0,9.16,9.62
RAY,2021-09-29,639782327.0,94845974.0,9.1,9.16
RAY,2021-09-28,678527195.0,162876603.0,9.68,9.1
RAY,2021-09-27,676321811.0,123720134.0,9.67,9.68
RAY,2021-09-26,693333468.0,95209587.0,9.92,9.67
RAY,2021-09-25,705894647.0,165859892.0,10.03,9.92
RAY,2021-09-24,814969419.0,169535744.0,11.67,10.03
RAY,2021-09-23,737508143.0,173725059.0,10.59,11.67
RAY,2021-09-22,634902915.0,175614042.0,9.18,10.59
RAY,2021-09-21,703117611.0,175239491.0,10.14,9.18
RAY,2021-09-20,856510109.0,123853711.0,12.23,10.14
RAY,2021-09-19,914991609.0,222609938.0,13.16,12.23
RAY,2021-09-18,854768508.0,180081176.0,12.2,13.16
RAY,2021-09-17,904489424.0,134329319.0,12.94,12.2
RAY,2021-09-16,952073135.0,141865326.0,13.61,12.94
RAY,2021-09-15,949420163.0,179783752.0,13.62,13.61
RAY,2021-09-14,1012042225.0,418565728.0,14.5,13.62
RAY,2021-09-13,1115822044.0,484029275.0,16.64,14.5
RAY,2021-09-12,994811101.0,638801202.0,14.87,16.64
RAY,2021-09-11,958633075.0,506253118.0,14.31,14.87
RAY,2021-09-10,995225895.0,1055492219.0,14.85,14.31
RAY,2021-09-09,855952531.0,430115142.0,12.65,14.85
RAY,2021-09-08,793378285.0,732274546.0,11.82,12.65
RAY,2021-09-07,861896143.0,326480345.0,12.87,11.82
RAY,2021-09-06,827762754.0,153684235.0,12.43,12.87
RAY,2021-09-05,823257506.0,259196775.0,12.59,12.43
RAY,2021-09-04,832274216.0,432911526.0,12.77,12.59
RAY,2021-09-03,773666790.0,279367518.0,11.87,12.77
RAY,2021-09-02,757326709.0,221770600.0,11.59,11.87
RAY,2021-09-01,792062540.0,539971850.0,12.05,11.59
RAY,2021-08-31,752014817.0,516720607.0,11.47,12.05
RAY,2021-08-30,688790706.0,425430406.0,11.43,11.47
RAY,2021-08-29,666995478.0,782789692.0,11.23,11.43
RAY,2021-08-28,508820125.0,249955483.0,8.46,11.23
RAY,2021-08-27,423530652.0,82870061.0,6.94,8.46
RAY,2021-08-26,437386381.0,75706661.0,7.19,6.94
RAY,2021-08-25,421167275.0,90354278.0,7.09,7.19
RAY,2021-08-24,427622400.0,79351006.0,7.24,7.09
RAY,2021-08-23,426311691.0,76336247.0,7.21,7.24
RAY,2021-08-22,436162751.0,45741324.0,7.43,7.21
RAY,2021-08-21,472575956.0,74222960.0,8.04,7.43
RAY,2021-08-20,431139410.0,190296790.0,7.49,8.04
RAY,2021-08-19,455198844.0,322589884.0,7.73,7.49
RAY,2021-08-18,403763860.0,334047770.0,6.94,7.73
RAY,2021-08-17,377954184.0,249036238.0,6.35,6.94
RAY,2021-08-16,337644119.0,90792604.0,5.77,6.35
RAY,2021-08-15,292756320.0,50764979.0,4.99,5.77
RAY,2021-08-14,300267370.0,78601125.0,5.1,4.99
RAY,2021-08-13,263876444.0,83390609.0,4.49,5.1
RAY,2021-08-12,249401473.0,75699412.0,4.24,4.49
RAY,2021-08-11,248301198.0,136383234.0,4.23,4.24
RAY,2021-08-10,219267813.0,18523096.0,3.86,4.23
RAY,2021-08-09,208377060.0,14641816.0,3.61,3.86
RAY,2021-08-08,218154212.0,21321316.0,3.81,3.61
RAY,2021-08-07,211389223.0,19541661.0,3.69,3.81
RAY,2021-08-06,205430622.0,22772231.0,3.57,3.69
RAY,2021-08-05,200389723.0,15906620.0,3.45,3.57
RAY,2021-08-04,187314304.0,20080027.0,3.28,3.45
RAY,2021-08-03,190368396.0,14817331.0,3.33,3.28
RAY,2021-08-02,186462786.0,15522275.0,3.26,3.33
RAY,2021-08-01,200207295.0,15960098.0,3.5,3.26
RAY,2021-07-31,190160726.0,15390597.0,3.33,3.5
RAY,2021-07-30,177659360.0,10198074.0,3.1,3.33
RAY,2021-07-29,165280354.0,10731635.0,2.91,3.1
RAY,2021-07-28,165522731.0,12565719.0,2.92,2.91
RAY,2021-07-27,168564235.0,21202813.0,2.97,2.92
RAY,2021-07-26,164856206.0,9591353.0,2.92,2.97
RAY,2021-07-25,164178331.0,8811198.0,2.91,2.92
RAY,2021-07-24,159273065.0,10197385.0,2.84,2.91
RAY,2021-07-23,155019106.0,8752468.0,2.76,2.84
RAY,2021-07-22,148918297.0,12699651.0,2.66,2.76
RAY,2021-07-21,141678321.0,9996715.0,2.52,2.66
RAY,2021-07-20,147715627.0,9126103.0,2.63,2.52
RAY,2021-07-19,158581819.0,8916533.0,2.84,2.63
RAY,2021-07-18,156600867.0,6994190.0,2.79,2.84
RAY,2021-07-17,154192807.0,11605290.0,2.78,2.79
RAY,2021-07-16,162344992.0,10736036.0,2.92,2.78
RAY,2021-07-15,172242649.0,11098672.0,3.1,2.92
RAY,2021-07-14,172062863.0,10043870.0,3.11,3.1
