Date,Market Cap,Volume,Open,Close
2021-10-16,"$518,509,808","$203,670,364",$0.415830,N/A
2021-10-15,"$471,540,051","$22,924,971",$0.378904,$0.415830
2021-10-14,"$474,989,260","$23,305,145",$0.381571,$0.378904
2021-10-13,"$463,626,214","$31,257,108",$0.371863,$0.381571
2021-10-12,"$459,458,618","$45,205,194",$0.369453,$0.371863
2021-10-11,"$479,056,100","$27,620,883",$0.384147,$0.369453
2021-10-10,"$511,853,753","$41,064,486",$0.410146,$0.384147
2021-10-09,"$498,871,098","$60,826,417",$0.401382,$0.410146
2021-10-08,"$491,659,076","$33,217,966",$0.395135,$0.401382
2021-10-07,"$488,987,766","$44,193,868",$0.392573,$0.395135
2021-10-06,"$511,805,672","$39,341,822",$0.410692,$0.392573
2021-10-05,"$500,303,855","$44,173,658",$0.401380,$0.410692
2021-10-04,"$513,192,990","$67,211,825",$0.411861,$0.401380
2021-10-03,"$497,154,830","$42,535,558",$0.398755,$0.411861
2021-10-02,"$485,250,875","$43,083,513",$0.389796,$0.398755
2021-10-01,"$455,358,539","$31,433,199",$0.365757,$0.389796
2021-09-30,"$442,111,828","$31,440,130",$0.355370,$0.365757
2021-09-29,"$438,742,196","$38,816,053",$0.351015,$0.355370
2021-09-28,"$455,645,655","$44,999,709",$0.365716,$0.351015
2021-09-27,"$467,680,109","$55,207,672",$0.369370,$0.365716
2021-09-26,"$475,254,626","$34,660,747",$0.382046,$0.369370
2021-09-25,"$479,412,050","$49,921,759",$0.379275,$0.382046
2021-09-24,"$510,916,640","$34,529,371",$0.410654,$0.379275
2021-09-23,"$510,923,275","$44,198,418",$0.410242,$0.410654
2021-09-22,"$467,254,931","$60,241,893",$0.375396,$0.410242
2021-09-21,"$499,275,687","$78,183,288",$0.401553,$0.375396
2021-09-20,"$563,881,851","$57,625,528",$0.451985,$0.401553
2021-09-19,"$572,069,640","$37,009,790",$0.459556,$0.451985
2021-09-18,"$577,978,548","$57,230,738",$0.464545,$0.459556
2021-09-17,"$587,553,032","$70,451,394",$0.472009,$0.464545
2021-09-16,"$610,879,666","$89,983,023",$0.493437,$0.472009
2021-09-15,"$585,203,463","$67,894,650",$0.469692,$0.493437
2021-09-14,"$541,912,211","$76,765,288",$0.435692,$0.469692
2021-09-13,"$603,954,102","$211,410,819",$0.483815,$0.435692
2021-09-12,"$545,714,485","$49,383,790",$0.437916,$0.483815
2021-09-11,"$514,877,725","$54,088,703",$0.414642,$0.437916
2021-09-10,"$560,879,313","$66,371,564",$0.449229,$0.414642
2021-09-09,"$546,141,282","$171,263,107",$0.436848,$0.449229
2021-09-08,"$506,181,949","$172,811,946",$0.406399,$0.436848
2021-09-07,"$629,819,356","$90,856,588",$0.505482,$0.406399
2021-09-06,"$649,125,299","$97,600,242",$0.521715,$0.505482
2021-09-05,"$636,332,978","$83,249,516",$0.510229,$0.521715
2021-09-04,"$637,757,326","$103,049,085",$0.512340,$0.510229
2021-09-03,"$655,956,363","$127,724,188",$0.527955,$0.512340
2021-09-02,"$665,269,741","$222,726,692",$0.534502,$0.527955
2021-09-01,"$684,543,281","$264,893,610",$0.552028,$0.534502
2021-08-31,"$665,343,104","$466,515,976",$0.534730,$0.552028
2021-08-30,"$692,450,781","$1,398,313,871",$0.558285,$0.534730
2021-08-29,"$684,143,593","$280,365,718",$0.548633,$0.558285
2021-08-28,"$623,541,888","$301,683,545",$0.497710,$0.548633
2021-08-27,"$613,047,168","$386,992,086",$0.493371,$0.497710
2021-08-26,"$581,404,580","$277,972,905",$0.465814,$0.493371
2021-08-25,"$577,763,022","$598,289,430",$0.462433,$0.465814
2021-08-24,"$635,529,373","$703,200,980",$0.509004,$0.462433
2021-08-23,"$686,239,223","$1,593,696,495",$0.547742,$0.509004
2021-08-22,"$438,862,522","$70,844,240",$0.351895,$0.547742
2021-08-21,"$438,789,765","$70,505,994",$0.352334,$0.351895
2021-08-20,"$404,060,326","$55,338,279",$0.327333,$0.352334
2021-08-19,"$396,323,053","$59,595,360",$0.316700,$0.327333
2021-08-18,"$392,696,914","$59,588,631",$0.312310,$0.316700
2021-08-17,"$436,928,366","$105,806,274",$0.344211,$0.312310
2021-08-16,"$404,211,810","$43,562,478",$0.324645,$0.344211
2021-08-15,"$406,753,378","$51,823,853",$0.326548,$0.324645
2021-08-14,"$419,894,581","$113,597,913",$0.336969,$0.326548
2021-08-13,"$355,393,187","$46,374,074",$0.285221,$0.336969
2021-08-12,"$368,980,708","$48,273,052",$0.296199,$0.285221
2021-08-11,"$363,034,249","$51,124,515",$0.291886,$0.296199
2021-08-10,"$354,506,090","$66,647,549",$0.286751,$0.291886
2021-08-09,"$325,186,539","$39,782,496",$0.260849,$0.286751
2021-08-08,"$349,886,798","$58,080,469",$0.281008,$0.260849
2021-08-07,"$330,365,461","$42,122,878",$0.265145,$0.281008
2021-08-06,"$319,987,503","$35,848,447",$0.256230,$0.265145
2021-08-05,"$316,832,902","$25,873,474",$0.252378,$0.256230
2021-08-04,"$301,052,944","$21,620,435",$0.241979,$0.252378
2021-08-03,"$315,817,639","$26,543,101",$0.253339,$0.241979
2021-08-02,"$310,794,850","$34,725,622",$0.249690,$0.253339
2021-08-01,"$316,040,262","$29,188,390",$0.253367,$0.249690
2021-07-31,"$309,777,641","$27,597,532",$0.248140,$0.253367
2021-07-30,"$300,896,148","$22,041,510",$0.240894,$0.248140
2021-07-29,"$290,307,146","$24,363,580",$0.233461,$0.240894
2021-07-28,"$282,752,878","$22,106,877",$0.227231,$0.233461
2021-07-27,"$284,780,474","$42,005,048",$0.228044,$0.227231
2021-07-26,"$281,427,709","$21,581,701",$0.226002,$0.228044
2021-07-25,"$267,542,108","$14,566,852",$0.214834,$0.226002
2021-07-24,"$262,711,903","$13,084,760",$0.210942,$0.214834
2021-07-23,"$263,197,116","$17,890,982",$0.211457,$0.210942
2021-07-22,"$252,751,765","$19,632,582",$0.203595,$0.211457
2021-07-21,"$235,849,036","$16,216,166",$0.189430,$0.203595
2021-07-20,"$252,312,229","$13,119,186",$0.202284,$0.189430
2021-07-19,"$265,517,968","$19,015,417",$0.213288,$0.202284
2021-07-18,"$259,434,143","$14,945,411",$0.207742,$0.213288
2021-07-17,"$258,726,973","$19,881,530",$0.208013,$0.207742
2021-07-16,"$278,259,394","$31,530,503",$0.222325,$0.208013
2021-07-15,"$288,124,882","$30,432,126",$0.231609,$0.222325
2021-07-14,"$277,639,601","$13,228,198",$0.222012,$0.231609
2021-07-13,"$290,582,368","$15,160,344",$0.233281,$0.222012
2021-07-12,"$294,882,549","$15,988,713",$0.236540,$0.233281
2021-07-11,"$293,379,637","$16,175,173",$0.235318,$0.236540
2021-07-10,"$297,962,064","$20,584,054",$0.239263,$0.235318
2021-07-09,"$295,432,122","$25,238,749",$0.237148,$0.239263
2021-07-08,"$321,557,345","$30,181,117",$0.258209,$0.237148
2021-07-07,"$322,459,852","$23,788,527",$0.258667,$0.258209
2021-07-06,"$310,440,508","$15,356,768",$0.249153,$0.258667
2021-07-05,"$323,134,524","$17,234,797",$0.258716,$0.249153
2021-07-04,"$321,858,023","$22,520,069",$0.258998,$0.258716
2021-07-03,"$313,387,240","$17,600,918",$0.251898,$0.258998
