Date,Market Cap,Volume,Open,Close
2021-10-16,"$4,159,785,336","$37,609,321",$0.02169118,N/A
2021-10-15,"$4,139,985,734","$9,785,884",$0.02171358,$0.02169118
2021-10-14,"$4,165,017,492","$1,249,703,475",$0.02174091,$0.02171358
2021-10-13,"$2,910,281,725","$197,863,571",$0.02170270,$0.02174091
2021-10-12,"$2,718,767,700","$17,804,971",$0.02182127,$0.02170270
2021-10-11,"$2,693,516,857","$30,713,206",$0.02168904,$0.02182127
2021-10-10,"$2,662,528,236","$21,722,168",$0.02170823,$0.02168904
2021-10-09,"$2,634,508,459","$33,046,381",$0.02170217,$0.02170823
2021-10-08,"$2,673,439,662","$589,850",$0.02169398,$0.02170217
2021-10-07,"$2,684,607,987","$184,398,194",$0.02170922,$0.02169398
2021-10-06,"$2,498,153,466","$110,611,705",$0.02166654,$0.02170922
2021-10-05,"$2,604,012,384","$27,731,699",$0.02182654,$0.02166654
2021-10-04,"$2,613,631,947","$3,295,132",$0.02168917,$0.02182654
2021-10-03,"$2,615,155,015","$422,989",$0.02166898,$0.02168917
2021-10-02,"$2,627,197,929","$13,689,666",$0.02167000,$0.02166898
2021-10-01,"$2,622,298,657",$0.000000000000,$0.02178505,$0.02167000
2021-09-30,"$4,445,198,581","$1,094,871",$0.02170510,$0.02178505
2021-09-29,"$4,385,523,097","$65,754,100",$0.02173305,$0.02170510
2021-09-28,"$4,334,660,333","$262,559,204",$0.02151415,$0.02173305
2021-09-27,"$4,072,116,334","$6,388,516",$0.02167479,$0.02151415
2021-09-26,"$4,072,108,159","$26,067,075",$0.02169198,$0.02167479
2021-09-25,"$4,094,454,256","$51,632,070",$0.02170578,$0.02169198
2021-09-24,"$4,057,556,678","$1,462,990",$0.02168833,$0.02170578
2021-09-23,"$4,044,999,296","$2,217,625",$0.02161603,$0.02168833
2021-09-22,"$4,263,180,749","$36,789,183",$0.02153912,$0.02161603
2021-09-21,"$4,267,243,658","$311,212,362",$0.02157314,$0.02153912
2021-09-20,"$4,654,843,094","$850,526",$0.02168853,$0.02157314
2021-09-19,"$4,634,875,536","$39,188,805",$0.02170435,$0.02168853
2021-09-18,"$4,595,479,404","$14,367,411",$0.02170838,$0.02170435
2021-09-17,"$4,573,512,024","$23,974,630",$0.02164539,$0.02170838
2021-09-16,"$4,546,339,491","$6,028,862",$0.02166147,$0.02164539
2021-09-15,"$4,582,095,819","$2,355,600",$0.02163302,$0.02166147
2021-09-14,"$4,605,308,546","$6,161,583",$0.02165887,$0.02163302
2021-09-13,"$4,586,773,507","$18,935,312",$0.02159411,$0.02165887
2021-09-12,"$4,608,165,297","$37,809,856",$0.02164051,$0.02159411
2021-09-11,"$4,722,898,577","$2,408,219",$0.02158074,$0.02164051
2021-09-10,"$4,737,758,229","$6,168,316",$0.02172069,$0.02158074
2021-09-09,"$4,727,945,496","$31,988,998",$0.02159266,$0.02172069
2021-09-08,"$4,710,883,507","$20,131,111",$0.02167972,$0.02159266
2021-09-07,"$4,716,054,265","$109,100,722",$0.02160413,$0.02167972
2021-09-06,"$4,590,749,282","$3,854,114",$0.02158737,$0.02160413
2021-09-05,"$4,589,581,895","$22,747,125",$0.02159405,$0.02158737
2021-09-04,"$4,553,668,954","$24,332,391",$0.02156941,$0.02159405
2021-09-03,"$4,529,955,761","$146,351,571",$0.02157288,$0.02156941
2021-09-02,"$4,386,936,501","$631,402",$0.02153519,$0.02157288
2021-09-01,"$4,406,221,521","$57,139",$0.02168952,$0.02153519
2021-08-31,"$4,389,830,021","$4,542,863",$0.02163392,$0.02168952
2021-08-30,"$4,418,854,728","$344,751",$0.02166394,$0.02163392
2021-08-29,"$4,417,509,006","$19,531,019",$0.02165342,$0.02166394
2021-08-28,"$4,393,502,960","$6,868,763",$0.02159615,$0.02165342
2021-08-27,"$4,395,742,085","$33,631,870",$0.02158547,$0.02159615
2021-08-26,"$4,416,681,992","$2,121,379",$0.02161031,$0.02158547
2021-08-25,"$4,421,812,896","$18,352,194",$0.02175312,$0.02161031
2021-08-24,"$4,399,449,655","$57,145,995",$0.02163383,$0.02175312
2021-08-23,"$4,443,550,356","$18,183,090",$0.02155057,$0.02163383
2021-08-22,"$4,468,170,427","$3,865,399",$0.02156784,$0.02155057
2021-08-21,"$4,473,112,972","$3,917,846",$0.02163447,$0.02156784
2021-08-20,"$4,487,194,935","$23,233,869",$0.02159306,$0.02163447
2021-08-19,"$4,507,640,600","$542,723",$0.02154190,$0.02159306
2021-08-18,"$4,504,953,971","$2,773,262",$0.02159797,$0.02154190
2021-08-17,"$4,519,093,374","$34,197,289",$0.02153961,$0.02159797
2021-08-16,"$4,482,064,010","$2,185,614",$0.02156042,$0.02153961
2021-08-15,"$4,501,078,649","$42,200,675",$0.02162308,$0.02156042
2021-08-14,"$4,452,728,983","$4,376,916",$0.02162160,$0.02162308
2021-08-13,"$4,447,551,073","$9,178,943",$0.02159251,$0.02162160
2021-08-12,"$4,459,080,671","$8,893,520",$0.02157764,$0.02159251
2021-08-11,"$4,477,658,707","$58,158,776",$0.02150884,$0.02157764
2021-08-10,"$4,456,149,064","$6,075,014",$0.02152765,$0.02150884
2021-08-09,"$4,403,523,089","$43,740,425",$0.02167943,$0.02152765
