Date,Market Cap,Volume,Open,Close
2021-10-16,"$532,632,813","$52,341,727",$1.01,N/A
2021-10-15,"$533,229,869","$32,946,745",$1.00,$1.01
2021-10-14,"$535,665,495","$62,450,771",$1.00,$1.00
2021-10-13,"$536,843,028","$92,702,703",$1.00,$1.00
2021-10-12,"$514,383,300","$54,112,578",$1.01,$1.00
2021-10-11,"$526,355,109","$40,563,590",$0.998333,$1.01
2021-10-10,"$522,996,380","$28,957,404",$1.00,$0.998333
2021-10-09,"$535,001,685","$29,650,020",$1.00,$1.00
2021-10-08,"$529,494,137","$48,685,258",$1.00,$1.00
2021-10-07,"$522,205,866","$88,558,119",$1.00,$1.00
2021-10-06,"$513,634,468","$35,669,544",$1.00,$1.00
2021-10-05,"$520,111,687","$57,631,102",$1.00,$1.00
2021-10-04,"$510,755,116","$29,756,116",$1.00,$1.00
2021-10-03,"$505,165,596","$29,753,648",$0.991757,$1.00
2021-10-02,"$502,255,134","$63,637,339",$1.00,$0.991757
2021-10-01,"$504,158,027","$58,574,292",$1.00,$1.00
2021-09-30,"$501,120,756","$42,072,953",$1.00,$1.00
2021-09-29,"$439,979,360","$53,858,042",$1.00,$1.00
2021-09-28,"$439,249,133","$55,386,771",$0.992234,$1.00
2021-09-27,"$439,451,200","$49,907,528",$1.00,$0.992234
2021-09-26,"$444,995,862","$52,937,997",$1.00,$1.00
2021-09-25,"$419,596,751","$63,180,278",$0.997170,$1.00
2021-09-24,"$421,662,805","$21,655,865",$1.00,$0.997170
2021-09-23,"$420,350,025","$59,397,006",$1.00,$1.00
2021-09-22,"$421,048,449","$72,135,152",$0.998350,$1.00
2021-09-21,"$427,199,531","$122,128,325",$0.997765,$0.998350
2021-09-20,"$431,354,030","$22,296,886",$1.00,$0.997765
2021-09-19,"$429,830,047","$23,140,809",$1.01,$1.00
2021-09-18,"$430,300,020","$28,301,580",$1.00,$1.01
2021-09-17,"$430,117,096","$32,394,933",$1.00,$1.00
2021-09-16,"$425,175,223","$23,271,983",$1.00,$1.00
2021-09-15,"$426,378,817","$25,056,407",$1.00,$1.00
2021-09-14,"$429,541,234","$75,909,909",$1.00,$1.00
2021-09-13,"$425,923,619","$27,671,698",$1.00,$1.00
2021-09-12,"$427,249,136","$24,229,981",$0.998538,$1.00
2021-09-11,"$428,962,480","$44,820,831",$0.999652,$0.998538
2021-09-10,"$430,634,320","$44,142,123",$0.999176,$0.999652
