Date,Luna,Uniswap,ChainLink,Dai,cEth,STETH,CAKE,CDAI,GRT,AAVE,CUSDC,OHM,AMP,MKR,SUSHI,COMP,SNX,MIM,DYDX,YFI,CRV,RENBTC,SPELL,REN,NXM,PERP,SRM,BNT,XSUSHI,ZRX,RAY,UMA,C98,TIME,LUSD,INCH,USDN,LRC,FEI,KAVA,RPL,GNO,RSR,ALPHA,FRAX,CVX,RGT,KEEP,SETH,INJ,BTC,ETH
2021-07-05,5.97,20.23,18.49,1.01,44.37,2234.22,14.17,0.02157982,0.742933,311.1,0.0221298,476.38,0.054708,2772.53,8.13,494.71,10.74,0.99316,,32716.0,1.81,33914.0,0.00040056,0.372119,85.76,9.19,3.32,3.28,9.17,0.695436,3.46,9.51,,,1.01,2.51,0.996817,0.249153,1.0,4.54,9.92,173.5,0.02430262,0.61171,1.0,3.26,8.15,0.259557,2246.09,7.39,48937.0,3245.43
2021-07-04,5.81,20.87,19.31,0.998386,46.73,2342.32,14.19,0.02158011,0.719351,277.89,0.02212986,502.43,0.0557,2821.48,7.96,444.86,8.57,0.998593,,33563.0,1.84,35388.0,0.00043636,0.384428,89.17,8.56,3.47,3.39,9.3,0.726004,3.55,9.9,,,1.01,2.54,1.0,0.258716,1.01,4.49,9.98,181.4,0.02526392,0.531709,1.0,3.69,8.31,0.271484,2348.24,7.16,49083.0,3267.54
2021-07-03,5.74,19.42,18.51,1.0,44.74,2212.56,13.62,0.02159995,0.677651,260.05,0.022149,476.26,0.057635,2639.99,7.62,378.71,7.29,0.995576,,32710.0,1.76,34606.0,0.0004278,0.388103,84.1,7.95,3.4,3.28,8.82,0.702489,3.51,9.4,,,1.02,2.47,1.0,0.258998,1.01,4.29,9.02,176.12,0.02434919,0.458886,1.01,3.64,7.11,0.263708,2244.52,6.74,47229.0,3122.97
2021-07-02,5.93,18.23,18.33,1.01,43.21,2152.71,13.04,0.02160996,0.596665,234.29,0.02216031,479.86,0.057541,2586.8,7.44,364.46,6.91,1.01,,32146.0,1.66,34034.0,0.00042415,0.352224,82.36,7.6,3.26,3.2,8.64,0.691584,3.5,8.74,,,1.01,2.4,1.0,0.251898,1.01,4.14,8.72,166.93,0.02333374,0.445622,1.01,3.61,6.54,0.259639,2179.72,6.67,49003.0,3231.44
2021-07-01,6.54,17.97,18.34,1.0,42.47,2123.95,12.92,0.02163645,0.542737,232.73,0.02219404,444.31,0.056648,2521.38,7.46,334.73,6.89,1.0,,32285.0,1.71,33592.0,0.00038746,0.351024,80.95,7.5,3.27,3.19,8.64,0.690795,3.56,9.14,,,1.02,2.39,1.0,0.251518,1.0,3.97,8.68,165.34,0.0236696,0.439172,1.01,4.2,6.69,0.252596,2164.53,6.62,47941.0,3177.66
2021-06-30,6.01,19.27,19.56,1.0,45.71,2262.23,13.85,0.02157978,0.589487,250.66,0.02213773,424.3,0.057737,2631.9,8.16,334.49,7.33,1.0,,33825.0,1.82,35114.0,0.00044089,0.372922,86.68,8.18,3.57,3.36,9.41,0.739058,3.61,9.92,,,1.02,2.53,1.01,0.267603,1.01,4.21,9.69,174.16,0.02441269,0.480702,1.01,4.85,5.65,0.269124,2299.32,6.93,49519.0,3320.41
2021-06-29,5.54,18.62,19.58,0.999998,44.15,2182.32,13.89,0.02142366,0.578629,238.97,0.02191058,361.31,0.058807,2417.04,7.93,310.45,7.21,,,33596.0,1.79,36057.0,0.00043123,0.382469,82.99,5.86,3.25,3.29,9.26,0.724519,3.52,8.91,,,1.01,2.54,0.999682,0.278571,1.01,4.0,9.36,162.06,0.02450409,0.472503,1.0,4.71,5.44,0.286434,2220.06,7.0,49251.0,3243.49
2021-06-28,5.42,17.75,18.86,1.0,41.76,2085.98,13.34,0.0215662,0.570947,227.58,0.02211706,331.7,0.058793,2225.22,7.59,310.82,7.07,,,31506.0,1.61,34458.0,0.00041081,0.354546,79.82,5.53,3.06,3.14,8.87,0.704011,3.44,8.75,,,1.02,2.47,1.01,0.28117,1.0,3.63,8.58,153.65,0.02333685,0.41982,1.01,3.02,5.33,0.284702,2115.32,6.75,48934.0,3224.0
2021-06-27,5.19,17.06,18.33,1.01,39.64,1959.42,12.89,0.02162116,0.558379,201.79,0.02216276,338.63,0.061851,2129.06,7.11,256.93,6.36,,,30036.0,1.59,34644.0,0.00038642,0.346086,74.57,4.4,2.85,3.05,8.3,0.63701,3.33,8.38,,,1.04,2.51,1.01,0.277175,0.998712,3.54,8.0,145.56,0.02191468,0.382068,1.01,2.93,4.58,0.293986,1988.08,5.75,49196.0,3276.97
2021-06-26,5.16,16.01,16.82,1.01,36.45,1795.13,12.15,0.02160175,0.541937,184.8,0.02214764,317.43,0.055756,1989.43,6.78,222.37,5.91,,,28398.0,1.48,31919.0,0.00035379,0.330767,68.69,4.03,2.67,2.84,7.81,0.598292,3.13,7.9,,,1.02,2.33,1.0,0.209753,0.998699,3.45,7.49,136.11,0.02124386,0.357048,1.01,2.93,4.03,0.245186,1824.89,5.33,46745.0,3144.82
2021-06-25,5.43,16.17,17.24,0.99624,36.57,1825.63,12.36,0.02156283,0.536922,190.18,0.0221034,302.13,0.057428,2013.24,6.4,227.12,5.92,,,28728.0,1.48,31928.0,0.0003879,0.345644,69.62,4.54,2.73,2.88,7.29,0.616793,3.26,8.13,,,1.03,2.39,1.01,0.209567,0.992648,3.31,8.36,140.35,0.02131992,0.359429,0.999066,3.03,4.29,0.246034,1860.07,5.56,45015.0,3037.23
2021-06-24,5.2,18.07,19.04,1.0,39.93,1988.5,13.85,0.02147061,0.600832,210.96,0.02204924,290.37,0.064299,2241.93,7.05,256.6,6.6,,,31356.0,1.67,34637.0,0.00042466,0.353461,76.3,5.35,2.98,3.14,8.19,0.662377,3.48,9.11,,,1.02,2.7,1.0,0.223723,0.994412,3.56,9.11,150.24,0.02341372,0.39514,1.0,3.34,4.98,0.269696,2001.64,6.14,44534.0,3007.14
2021-06-23,4.67,17.83,18.33,1.0,39.03,1960.2,13.62,0.02175298,0.604756,207.45,0.02213244,277.94,0.062926,2315.99,7.05,241.67,6.65,,,30966.0,1.51,33660.0,0.00042518,0.344139,75.0,5.15,2.88,3.09,8.13,0.64221,3.42,8.8,,,1.02,2.61,1.01,0.217524,0.993851,3.38,9.18,151.52,0.02277419,0.376326,1.01,3.24,4.92,0.271703,1970.3,5.89,46032.0,3153.58
2021-06-22,4.84,16.37,16.72,1.0,37.35,1867.56,12.05,0.02156452,0.49026,204.46,0.02210283,243.81,0.060163,2265.07,6.79,234.03,6.32,,,28542.0,1.39,32398.0,0.00041824,0.316626,71.17,4.9,2.73,2.93,8.07,0.57424,3.22,8.78,,,1.02,2.39,0.997046,0.198843,0.990366,3.21,8.02,141.07,0.02141579,0.332455,0.998519,3.01,4.15,0.254903,1904.59,5.59,47025.0,3309.75
2021-06-21,5.87,15.97,17.47,1.0,37.97,1892.36,12.47,0.02156439,0.509736,215.58,0.02206641,314.07,0.066831,2121.23,6.63,223.34,6.64,,,29617.0,1.47,31643.0,0.00042821,0.340846,72.31,4.49,2.97,2.99,7.71,0.613384,3.25,8.53,,,1.01,2.67,0.997937,0.217046,0.983147,3.09,7.96,143.46,0.02209277,0.397601,0.998188,3.04,4.04,0.300198,1933.36,6.47,47089.0,3268.55
2021-06-20,5.75,20.82,21.71,1.0,45.56,2256.93,16.08,0.02152029,0.643504,274.13,0.022153,322.38,0.091363,2722.25,8.46,293.59,8.5,,,36130.0,1.92,36043.0,0.00058511,0.41411,86.45,6.07,3.77,3.55,9.95,0.793756,3.91,10.77,,,1.02,3.46,1.0,0.271093,1.0,4.06,10.19,163.51,0.02896904,0.54029,1.01,3.9,5.2,0.416236,2252.11,7.66,47717.0,3323.2
2021-06-19,5.92,19.89,20.46,1.0,43.56,2182.43,15.45,0.02157621,0.605061,255.97,0.0221327,299.54,0.087357,2586.06,7.51,274.22,8.13,,,33385.0,1.87,35528.0,0.00060851,0.411657,83.86,6.12,3.74,3.47,8.84,0.790126,3.79,10.75,,,1.01,3.03,1.0,0.268595,0.998583,3.86,9.9,160.32,0.02828255,0.538762,1.0,3.86,5.07,0.458926,2205.45,7.77,44495.0,3048.41
2021-06-18,6.16,20.37,21.33,1.0,44.79,2225.12,15.59,0.02148835,0.612747,264.69,0.02203422,252.03,0.082124,2693.06,7.81,277.28,8.34,,,34024.0,1.91,36207.0,0.00065271,0.402389,84.92,6.93,3.82,3.54,8.98,0.812265,3.81,10.77,,,1.02,3.15,1.0,0.270368,0.996133,3.74,10.07,164.93,0.02782995,0.556563,1.01,4.28,5.12,0.52719,2240.01,7.6,45652.0,3166.65
2021-06-17,6.16,22.22,23.41,1.01,47.73,2377.53,16.2,0.02172554,0.686748,293.19,0.0221923,251.72,0.096087,2923.07,8.47,307.26,9.03,,,36429.0,2.1,38132.0,0.00067188,0.438891,90.78,7.61,4.09,3.8,9.71,0.877715,3.98,11.87,,,1.01,3.42,1.01,0.293563,0.997386,4.15,10.68,178.15,0.02999143,0.597804,1.01,5.17,5.74,0.630782,2382.34,8.36,45640.0,3147.84
2021-06-16,6.67,21.75,23.0,0.999616,47.33,2356.48,15.98,0.02147209,0.677202,289.5,0.02201878,235.39,0.109,2942.24,8.45,303.98,8.99,,,36296.0,2.06,38221.0,0.00069021,0.427039,90.51,7.44,4.1,3.77,9.9,0.861474,4.02,11.97,,,1.0,3.57,0.995068,0.288266,0.996754,4.12,10.35,171.53,0.02999913,0.589779,0.998141,5.08,5.63,0.517584,2375.62,7.83,46311.0,3163.06
2021-06-15,6.21,23.58,24.74,1.0,51.29,2555.23,17.34,0.02158139,0.721602,313.74,0.02213562,254.71,0.094754,3170.03,9.16,327.7,9.77,,,39212.0,2.26,40372.0,0.00074601,0.471831,97.88,8.44,4.37,4.03,10.69,0.899072,4.23,12.59,,,1.01,3.78,1.0,0.307931,1.0,4.09,11.67,183.68,0.03124526,0.641407,1.01,7.19,6.27,0.560573,2586.0,8.57,43753.0,3012.31
2021-06-14,6.08,24.26,24.93,1.0,51.43,2586.28,17.36,0.02156208,0.682625,318.28,0.0221156,204.28,0.078787,3207.8,9.26,337.52,10.01,,,39491.0,2.28,40575.0,0.00080869,0.461976,98.92,9.52,4.26,4.07,10.63,0.91149,4.27,12.48,,,1.01,3.69,1.01,0.314224,1.01,4.01,11.54,182.89,0.03150328,0.624438,1.01,5.87,6.25,0.511623,2609.69,8.72,44648.0,3151.22
2021-06-13,5.49,23.39,23.4,1.0,50.23,2501.98,16.88,0.02151045,0.689882,317.4,0.02207004,219.79,0.060119,3161.65,8.7,324.91,9.16,,,38687.0,2.21,38890.0,0.00077989,0.436561,95.87,8.58,3.96,3.96,10.11,0.898109,4.19,11.96,,,1.01,3.02,1.0,0.306784,0.998978,3.88,11.5,179.06,0.03059653,0.615306,1.0,5.9,5.76,0.477403,2540.9,8.23,42802.0,2888.73
2021-06-12,5.52,21.38,21.79,1.0,48.12,2381.83,15.75,0.02156729,0.604809,279.2,0.02212189,210.05,0.05919,2947.09,7.89,297.87,8.48,,,36470.0,2.1,35804.0,0.00069464,0.412253,91.77,7.69,3.68,3.76,9.49,0.853465,4.04,11.37,,,1.01,2.75,1.0,0.293151,0.995661,3.64,11.32,172.53,0.02782773,0.584922,0.999541,5.82,5.57,0.397436,2409.96,7.71,40825.0,2821.65
2021-06-11,6.05,21.84,21.41,1.0,46.9,2350.35,15.94,0.02147915,0.614581,284.96,0.02205466,208.19,0.061369,2923.98,8.54,295.94,8.65,,,36839.0,2.16,37267.0,0.00068653,0.42488,89.51,7.53,3.86,3.79,9.81,0.86374,4.06,11.26,,,1.01,2.73,1.0,0.291546,0.992096,3.57,11.91,167.97,0.02883499,0.590217,1.0,5.48,6.02,0.392658,2380.78,7.71,39752.0,2724.53
2021-06-10,5.99,23.56,23.1,1.0,49.83,2487.41,16.83,0.02149349,0.665066,312.18,0.02202416,241.98,0.070743,3114.93,9.41,328.12,9.93,,,37889.0,2.27,36706.0,0.0007496,0.455012,94.95,8.3,4.23,4.03,11.1,0.936247,4.46,12.38,,,1.02,3.01,1.0,0.313878,0.990788,3.89,12.42,176.24,0.03122585,0.661304,0.994556,7.1,7.59,0.389546,2493.48,8.5,38368.0,2521.27
2021-06-09,5.62,25.17,25.6,1.0,52.42,2619.87,18.45,0.02154237,0.710002,338.16,0.02210118,243.22,0.061117,3327.62,10.48,363.59,10.9,,,40367.0,2.52,37439.0,0.00090357,0.492126,99.2,9.04,4.48,4.28,11.85,0.962,4.76,13.05,,,1.03,3.17,1.01,0.332955,0.998055,4.11,13.14,181.69,0.03378778,0.729058,1.0,9.76,7.82,0.299464,2618.16,9.35,39279.0,2611.67
2021-06-08,5.53,23.51,24.17,1.0,50.64,2525.33,17.07,0.02143572,0.696306,330.99,0.02200328,239.55,0.050936,3242.44,10.18,350.53,10.48,,,39803.0,2.35,33431.0,0.0009352,0.505027,96.57,8.52,4.29,4.12,11.7,0.952766,4.67,12.82,,,1.01,3.11,0.999816,0.317994,0.994586,4.11,12.39,176.23,0.03225241,0.676771,1.0,7.2,7.17,0.28298,2514.68,8.29,39915.0,2555.41
2021-06-07,6.24,24.0,24.59,1.0,52.55,2589.64,17.19,0.02143381,0.690665,333.04,0.02198948,250.04,0.04249808,3290.58,10.21,341.5,10.79,,,40098.0,2.13,33535.0,0.00090118,0.475463,99.23,8.87,4.5,4.18,12.1,0.945279,4.78,13.29,,,1.01,3.36,0.994735,0.328577,0.993579,4.1,13.58,180.23,0.03376253,0.704613,0.989733,7.99,7.83,0.295638,2602.15,8.34,41754.0,2541.67
2021-06-06,6.05,25.85,27.47,1.0,54.29,2703.38,18.84,0.02157098,0.780875,365.16,0.022202,234.5,0.04551991,3610.21,11.52,388.19,11.89,,,43056.0,2.45,35780.0,0.00120146,0.531732,103.24,9.87,4.79,4.47,13.28,1.06,5.19,14.88,,,1.01,3.89,1.01,0.354487,0.998519,4.69,14.48,187.58,0.03645729,0.78898,1.0,10.62,8.36,0.334424,2739.02,9.28,41936.0,2462.4
2021-06-05,6.41,25.62,27.08,1.0,52.02,2589.52,18.82,0.02153479,0.753552,355.85,0.02209939,214.42,0.04231164,3547.02,11.54,386.34,11.62,,,42273.0,2.52,35308.0,0.00112116,0.517257,98.78,9.83,4.59,4.42,13.09,1.04,5.05,15.2,,,1.02,3.67,1.01,0.344111,0.997163,4.75,13.83,182.43,0.03436056,0.77722,1.0,13.02,8.13,0.304954,2612.0,9.13,39978.0,2383.44
2021-06-04,7.67,26.5,28.93,1.0,53.79,2686.43,19.09,0.02167435,0.80578,374.82,0.02226429,196.25,0.03978574,3738.9,11.92,402.62,12.21,,,42710.0,2.69,36916.0,0.00142072,0.553913,103.12,9.96,4.73,4.56,14.0,1.07,5.2,16.3,,,1.01,3.39,1.01,0.36134,0.997723,4.67,13.7,184.82,0.03626021,0.828316,1.0,17.09,8.14,0.330977,2702.35,9.42,40031.0,2299.69
2021-06-03,6.91,28.75,32.35,1.0,57.49,2871.04,21.25,0.02152552,0.955722,398.31,0.02208741,196.21,0.03951827,3664.13,13.18,450.4,13.47,,,45925.0,2.51,39191.0,0.0017194,0.609258,109.59,10.42,5.29,4.93,15.17,1.19,5.53,14.66,,,1.02,3.5,1.01,0.39269,1.0,5.05,16.47,194.89,0.04213661,0.932696,1.01,20.11,9.35,0.291932,2864.88,10.73,39077.0,2292.58
2021-06-02,6.27,27.73,30.82,1.0,54.4,2709.83,19.31,0.02151288,0.768425,386.41,0.02204048,201.46,0.03919524,3579.16,12.61,436.67,12.87,,,45388.0,2.35,37839.0,0.00137472,0.599063,103.77,10.61,4.91,4.7,14.44,1.15,5.12,14.09,,,1.02,3.39,0.999311,0.381758,0.999275,4.8,15.81,187.37,0.03973084,0.841342,1.01,14.96,8.56,0.276356,2736.7,10.36,37282.0,2230.21
2021-06-01,6.55,27.38,30.74,1.0,52.59,2629.82,17.76,0.02143947,0.767252,373.36,0.0219946,200.32,0.03719949,3595.36,12.05,427.23,12.72,,,45182.0,2.05,36764.0,0.00111592,0.616592,100.69,8.88,4.59,4.63,13.78,1.03,4.96,13.55,,,1.02,3.12,0.996977,0.375075,1.0,3.54,15.8,182.65,0.03724283,0.826625,1.01,9.63,8.52,0.258468,2652.91,9.35,35456.0,2209.5
2021-05-31,6.21,28.28,31.97,0.999898,54.26,2686.59,17.96,0.02148318,0.792761,383.23,0.02203397,207.66,0.03744193,3587.94,12.49,434.83,13.29,,,46995.0,1.96,37500.0,0.00142108,0.556821,102.61,8.55,4.77,4.75,14.05,1.02,5.16,13.94,,,1.02,3.21,1.0,0.371186,1.0,3.59,15.93,185.68,0.04051501,0.867822,1.01,7.74,8.7,0.277318,2692.09,9.39,34214.0,2183.63
2021-05-30,5.49,25.72,26.85,1.0,47.99,2380.72,15.87,0.02148569,0.737562,324.75,0.02203726,191.22,0.03765763,3309.1,10.83,404.64,11.76,,,41941.0,1.67,35698.0,0.00157797,0.45286,91.56,7.72,4.29,4.31,12.61,0.937554,4.6,12.76,,,1.02,2.88,0.979458,0.335318,0.990324,3.25,14.35,169.5,0.03372343,0.75229,1.0,6.02,7.94,0.24375,2402.04,8.5,33456.0,2117.15
2021-05-29,5.92,23.19,25.37,0.999336,46.03,2284.52,14.7,0.02130027,0.627868,298.51,0.02183527,189.19,0.03337042,3071.26,10.1,355.08,10.95,,,39400.0,1.74,34647.0,0.00124662,0.453063,87.19,7.25,4.09,4.1,11.51,0.902924,4.31,12.23,,,1.01,2.57,0.981197,0.322701,0.985599,3.16,13.71,162.91,0.03095388,0.705757,1.0,6.22,7.04,0.247911,2314.74,8.07,32409.0,2027.53
2021-05-28,6.7,25.93,28.05,1.01,48.49,2416.37,15.97,0.02159988,0.652542,320.69,0.02215524,201.47,0.03670592,3257.38,10.62,377.32,11.96,,,41140.0,1.6,35881.0,0.00104773,0.516312,92.58,7.7,4.34,4.41,11.95,0.965172,4.47,13.21,,,1.01,2.76,0.984389,0.350971,0.993323,3.31,14.15,171.81,0.03485451,0.769407,1.0,6.99,7.15,0.271326,2418.06,8.87,32384.0,2003.72
2021-05-27,7.37,28.62,31.64,1.0,55.01,2737.56,18.19,0.02146861,0.769075,373.23,0.02202332,235.37,0.04033338,3713.2,12.09,421.49,13.33,,,47087.0,1.75,38583.0,0.00104773,0.602418,104.33,9.02,5.09,4.92,14.06,1.1,5.1,14.51,,,1.01,3.28,0.977273,0.40445,1.0,4.0,16.6,194.18,0.03991513,0.894277,0.996968,7.93,8.82,0.302532,2775.25,10.65,29972.0,1794.97
2021-05-26,6.62,29.26,33.89,0.998606,57.5,2864.94,19.41,0.02146528,0.843267,413.81,0.02207657,232.25,0.04457658,3953.87,13.37,461.41,14.45,,,50027.0,1.9,39182.0,,0.587419,109.88,10.24,5.46,5.15,15.01,1.14,5.31,15.81,,,1.01,3.41,0.990325,0.422406,1.0,3.77,16.42,199.05,0.04296707,0.958319,1.01,7.53,8.14,0.293461,2888.51,10.81,30928.0,1824.93
2021-05-25,6.59,25.13,27.38,1.0,52.98,2692.77,17.59,0.02143394,0.81917,372.74,0.0223341,219.44,0.0427296,3860.99,12.11,424.18,13.58,,,46788.0,1.6,38176.0,,0.476891,102.54,10.45,4.62,4.67,13.82,0.973869,4.29,14.42,,,1.0,2.88,0.974968,0.386926,0.99594,3.43,15.43,192.35,0.03779912,0.852344,1.0,5.87,7.64,0.252669,2690.57,9.51,31919.0,1905.72
2021-05-24,4.18,24.58,26.2,1.0,52.77,2605.98,17.64,0.02143852,0.821,384.75,0.02199521,233.42,0.0398518,4175.75,11.92,422.66,13.88,,,48184.0,1.62,38580.0,,0.477229,99.6,10.45,4.68,4.6,13.52,0.980794,4.38,14.18,,,1.0,2.93,0.969798,0.337679,1.0,3.19,14.41,179.89,0.04033754,0.920242,1.0,6.4,8.03,0.277044,2609.35,10.03,31589.0,1899.84
2021-05-23,6.6,16.91,20.1,1.0,42.3,2107.11,12.86,0.02202712,0.657918,296.54,0.02211689,165.08,0.03156517,2759.69,9.07,344.54,11.88,,,33003.0,1.34,34619.0,,0.368528,79.23,7.88,3.87,3.75,10.15,0.804853,3.55,11.77,,,1.01,2.38,0.94848,0.274197,0.98466,2.78,11.32,138.95,0.03002302,0.661417,1.0,5.39,4.8,0.240998,2091.85,7.73,31400.0,1874.2
2021-05-22,8.14,20.46,23.34,1.0,46.76,2291.95,15.26,0.02144133,0.792274,335.24,0.02201427,238.13,0.03839275,2781.3,11.09,385.75,14.92,,,38642.0,1.64,37461.0,,0.417205,89.78,10.29,4.83,4.29,13.04,0.960873,4.7,13.62,,,0.992497,2.73,0.962622,0.315948,0.963365,3.17,14.0,154.57,0.03516438,0.890128,0.991246,5.63,5.84,0.28948,2318.48,9.58,31726.0,1910.73
2021-05-21,10.29,21.78,25.41,1.0,48.33,2393.13,16.68,0.02142745,0.836811,366.41,0.02197589,294.66,0.04082535,3088.11,12.4,442.93,16.24,,,43738.0,1.84,37273.0,,0.458928,91.38,10.38,5.39,4.56,14.07,1.02,5.23,15.04,,,0.997974,3.07,0.9724,0.346965,0.972856,3.46,14.29,162.59,0.0380677,1.04,0.999164,5.77,6.73,0.299719,2463.81,10.19,32879.0,1997.66
2021-05-20,9.74,26.31,30.16,1.01,55.7,2738.76,20.05,0.0215119,0.903188,466.27,0.02182932,360.67,0.04835495,3905.51,14.92,544.1,16.14,,,51578.0,2.17,40622.0,,0.552638,108.67,13.23,6.51,5.32,17.17,1.15,6.47,17.98,,,0.984357,3.6,0.958469,0.403509,0.970297,3.96,16.38,187.99,0.04668282,1.31,0.993395,7.26,8.89,0.374611,2837.92,12.84,32676.0,1944.4
2021-05-19,15.77,23.63,27.44,0.994898,51.55,2469.58,18.25,0.02154676,0.764893,419.95,0.02159618,348.87,0.04594248,3538.46,13.34,485.75,14.67,,,46710.0,2.0,37172.0,,0.478294,96.34,11.05,5.55,4.92,16.79,1.02,5.82,16.27,,,0.974117,3.31,0.949397,0.34808,0.94151,3.23,14.41,171.73,0.04242711,1.18,0.984079,5.97,7.66,0.325353,2490.25,11.88,33263.0,2042.5
2021-05-18,14.89,35.23,42.64,0.992771,67.53,3327.28,27.02,0.02154089,1.23,631.26,0.02211715,469.62,0.059657,4670.38,21.44,667.93,23.01,,,73384.0,3.52,43029.0,,0.745289,129.64,11.83,9.64,6.61,23.83,1.61,9.68,24.97,,,0.994261,5.3,0.989324,0.530646,0.964965,5.03,20.46,234.21,0.066362,1.9,0.999924,9.03,10.97,0.445955,3477.03,17.94,34300.0,2144.01
2021-05-17,16.29,33.18,37.11,1.0,65.81,3280.46,26.82,0.02164812,1.19,573.3,0.02221342,475.98,0.05604,4267.04,16.14,700.61,20.29,,,64203.0,3.08,43564.0,,0.720279,125.89,9.39,9.19,6.22,18.6,1.46,9.19,21.56,,,0.995191,4.71,0.988027,0.509501,0.963569,4.61,19.0,214.91,0.064152,1.77,1.01,4.87,10.51,0.446093,3331.79,14.41,33705.0,2123.06
2021-05-16,15.16,36.43,40.45,1.0,71.2,3578.83,29.13,0.02158702,1.3,526.87,0.02215908,504.93,0.059908,4527.69,16.59,687.21,18.83,,,65580.0,3.25,46351.0,,0.77492,136.47,9.21,9.78,6.78,18.34,1.58,9.62,24.5,,,1.01,5.06,1.0,0.571938,0.967265,5.06,20.41,227.65,0.069642,1.89,1.01,4.87,10.52,0.481626,3628.79,15.84,33971.0,2156.58
2021-05-15,16.43,36.56,41.33,0.999393,73.52,3793.93,28.78,0.02148469,1.31,514.65,0.02202393,500.69,0.061687,4610.29,16.17,689.13,19.3,,,66515.0,3.2,47093.0,,0.763689,141.03,9.76,7.86,6.87,19.0,1.54,8.69,23.68,,,0.988375,5.26,0.985515,0.561256,0.960648,5.1,21.83,237.76,0.070991,1.93,0.994042,,11.63,0.492365,3759.81,16.29,32934.0,2126.44
2021-05-14,15.86,40.23,46.54,1.0,81.73,4066.37,31.81,0.02147353,1.36,595.76,0.02202947,475.42,0.068212,5029.36,18.57,777.71,21.28,,,77850.0,3.69,50026.0,,0.850793,156.01,10.93,8.74,7.57,21.49,1.7,9.89,27.17,,,0.99402,5.75,0.993298,0.613174,0.995865,5.61,23.78,261.52,0.078748,2.22,1.0,,11.67,0.576197,4162.66,17.94,33932.0,2317.24
2021-05-13,14.82,37.52,43.33,0.993431,74.25,3687.78,29.56,0.02145069,1.31,511.53,0.02213286,486.36,0.062406,4813.61,14.84,767.89,18.49,,,66565.0,3.39,49602.0,,0.821377,141.98,7.95,8.15,7.04,16.29,1.62,9.49,24.48,,,0.99913,5.55,0.993835,0.613405,0.972816,5.31,21.47,247.3,0.069009,2.25,1.01,,11.51,0.49921,3788.05,16.96,34150.0,2320.65
2021-05-12,16.33,37.41,42.12,1.0,78.95,3936.14,30.39,0.02162971,1.28,517.36,0.0221819,618.14,0.064078,5113.84,15.05,744.04,18.22,,,67184.0,3.4,50163.0,,0.813748,150.8,7.69,8.55,7.41,19.52,1.7,11.04,25.96,,,0.995288,5.62,0.966567,0.621231,0.967267,5.19,22.6,264.05,0.069634,1.82,0.993105,,13.04,0.535691,3987.2,17.53,33928.0,2217.3
2021-05-11,15.96,38.56,48.8,1.0,83.62,4087.76,36.79,0.02150633,1.46,458.95,0.02204018,584.84,0.071849,5384.14,15.24,854.45,18.41,,,82071.0,3.32,56741.0,,0.929089,158.93,7.69,9.74,7.88,17.13,1.86,13.49,28.95,,,1.0,6.52,0.996711,0.656191,1.01,6.1,23.29,269.68,0.079568,1.88,1.01,,13.7,0.57726,4254.39,17.06,35394.0,2329.0
2021-05-10,17.0,36.45,46.81,1.0,79.45,3998.44,36.07,0.02139949,1.39,434.65,0.02195776,698.4,0.068503,4979.65,13.84,779.77,16.31,,,61650.0,3.09,55851.0,,0.864755,151.82,7.77,9.17,7.6,15.95,1.75,12.87,28.84,,,0.998378,6.2,0.998297,0.513212,0.983394,5.77,22.97,277.58,0.0773,1.67,0.997463,,11.57,0.541137,4049.48,17.18,34730.0,2228.53
2021-05-09,16.98,39.48,51.85,1.0,78.53,3908.03,38.36,0.02137853,1.54,458.95,0.02191216,691.25,0.070218,5288.21,15.53,769.58,17.78,,,53394.0,3.43,58260.0,,0.970525,149.94,8.06,10.26,8.14,17.73,1.95,14.29,25.64,,,0.997456,7.07,1.0,0.569097,0.989219,6.15,22.29,275.89,0.089782,1.88,1.0,,13.44,0.583838,4026.15,19.14,33951.0,2157.88
2021-05-08,16.64,40.42,48.59,1.0,77.97,3893.7,36.81,0.02141521,1.58,465.44,0.02194959,803.09,0.073597,5617.98,16.26,782.61,18.43,,,54259.0,3.56,58874.0,,1.01,148.89,8.32,10.78,7.96,18.6,1.95,14.41,26.8,,,0.996619,7.45,1.0,0.577294,1.0,6.27,23.32,289.83,0.079696,1.87,1.0,,12.71,0.621144,3944.76,17.94,33678.0,2121.66
2021-05-07,16.75,39.77,49.23,1.0,69.82,3466.45,35.95,0.02150685,1.6,445.42,0.02204382,841.17,0.071819,5094.91,15.81,714.55,18.72,,,53809.0,3.65,57333.0,,1.02,133.07,8.05,10.14,7.65,17.6,2.02,12.88,25.21,,,1.0,6.59,1.0,0.580826,0.97846,6.49,20.41,256.94,0.08022,1.94,1.0,,18.07,0.579907,3599.41,17.71,35171.0,2279.35
2021-05-06,17.03,40.2,47.31,1.0,70.08,3481.54,36.68,0.0214527,1.6,451.53,0.0219929,812.23,0.07299,5042.99,16.47,738.85,18.44,,,52838.0,3.25,56560.0,,0.969719,134.23,8.15,10.29,7.55,18.91,2.05,13.48,25.3,,,0.993372,6.62,0.997484,0.576848,0.987762,6.25,20.41,255.43,0.080355,1.93,0.998855,,18.65,0.609801,3600.87,17.89,35969.0,2169.4
